age,gender,weight_kg,height_m,max_bpm,avg_bpm,resting_bpm,session_duration_hours,calories_burned,workout_type,fat_percentage,water_intake_liters,workout_frequency_days_week,experience_level,bmi,bpm_response_ratio,intensity_band,calorie_burn_rate_kcal_per_hour,calories_burned_zscore,calorie_outlier_3sigma,calories_burned_clean
41,Female,71.2,1.64,165,147,54,1.42,939.0,HIIT,30.9,2.3,3,2,26.47,0.8909090909090909,High,661.2676056338029,0.1231565738913551,False,939.0
49,Male,85.0,1.68,197,163,74,1.82,1468.0,HIIT,11.3,3.5,4,3,30.12,0.8274111675126904,Mid,806.5934065934066,2.06343334055404,False,1468.0
39,Female,63.6,1.56,183,148,66,1.22,903.0,Strength,34.8,2.4,2,1,26.13,0.8087431693989071,Mid,740.1639344262295,-0.008884945201001528,False,903.0
40,Male,73.2,1.94,177,162,69,0.81,722.0,Strength,29.0,2.4,2,1,19.45,0.9152542372881356,High,891.358024691358,-0.6727603606375724,False,722.0
19,Female,48.3,1.52,186,136,56,0.96,653.0,Strength,26.3,1.6,2,1,20.91,0.7311827956989247,Mid,680.2083333333334,-0.9258399388979226,False,653.0
44,Female,42.8,1.78,167,159,64,1.49,1066.0,Strength,25.3,2.6,3,2,13.51,0.9520958083832335,High,715.4362416107383,0.588969710689391,False,1066.0
59,Male,88.1,1.76,187,168,74,1.35,1123.0,Strength,26.9,3.0,3,2,28.44,0.8983957219251337,High,831.8518518518518,0.798035449252289,False,1123.0
19,Female,72.4,1.75,169,140,64,1.2,840.0,Cardio,31.0,1.7,4,2,23.64,0.8284023668639053,Mid,700.0,-0.23995760361262564,False,840.0
43,Male,73.2,1.88,176,142,63,1.17,822.0,Cardio,29.4,3.3,3,1,20.71,0.8068181818181818,Mid,702.5641025641027,-0.30597836315880395,False,822.0
34,Male,110.5,1.86,188,139,62,1.42,1086.0,Cardio,22.3,3.6,2,1,31.94,0.7393617021276596,Mid,764.7887323943662,0.6623261101851448,False,1086.0
57,Female,46.1,1.76,165,130,60,1.44,842.0,Strength,25.8,1.7,3,2,14.88,0.7878787878787878,Mid,584.7222222222223,-0.23262196366305027,False,842.0
50,Male,90.8,1.71,173,153,62,1.07,810.0,Yoga,22.6,3.4,4,2,31.05,0.884393063583815,High,757.0093457943925,-0.34999220285625615,False,810.0
26,Female,59.3,1.51,181,129,71,1.7,1096.0,Strength,15.1,2.7,5,3,26.01,0.712707182320442,Mid,644.7058823529412,0.6990043099330215,False,1096.0
56,Female,45.1,1.73,165,129,73,0.83,482.0,Strength,25.4,2.6,3,1,15.07,0.7818181818181819,Mid,580.722891566265,-1.5530371545866166,False,482.0
46,Male,45.0,1.77,185,162,58,1.48,1187.0,Cardio,29.1,3.6,3,2,14.36,0.8756756756756757,High,802.0270270270271,1.0327759276387007,False,1187.0
59,Male,89.4,1.62,198,125,59,1.43,885.0,Strength,23.5,3.6,3,2,34.06,0.6313131313131313,Low,618.8811188811189,-0.07490570474717985,False,885.0
43,Male,127.7,1.69,171,155,53,1.14,875.0,Cardio,24.1,2.9,3,2,44.71,0.9064327485380117,High,767.5438596491229,-0.11158390449505669,False,875.0
52,Male,70.9,1.72,194,143,66,1.31,927.0,Strength,20.2,2.6,3,2,23.97,0.7371134020618557,Mid,707.6335877862596,0.0791427341939029,False,927.0
42,Female,49.2,1.5,173,131,63,1.15,678.0,HIIT,27.7,1.5,3,2,21.87,0.7572254335260116,Mid,589.5652173913044,-0.8341444395282305,False,678.0
41,Female,62.3,1.79,181,162,73,1.99,1451.0,Yoga,19.0,2.7,5,3,19.44,0.8950276243093923,High,729.1457286432161,2.0010804009826497,False,1451.0
30,Male,64.1,1.87,182,142,67,0.64,500.0,Yoga,26.2,2.1,2,1,18.33,0.7802197802197802,Mid,781.25,-1.4870163950404383,False,500.0
24,Female,69.7,1.75,166,146,60,1.41,1029.0,Cardio,32.5,2.0,3,1,22.76,0.8795180722891566,High,729.7872340425532,0.4532603716222467,False,1029.0
53,Female,56.9,1.59,199,164,65,1.49,1100.0,HIIT,29.5,2.0,3,2,22.51,0.8241206030150754,Mid,738.255033557047,0.7136755898321723,False,1100.0
37,Female,53.0,1.71,184,156,50,1.13,881.0,Yoga,28.1,1.7,4,2,18.13,0.8478260869565217,Mid,779.6460176991151,-0.08957698464633058,False,881.0
18,Female,72.7,1.55,172,125,56,0.84,525.0,Cardio,29.8,2.0,3,1,30.26,0.7267441860465116,Mid,625.0,-1.3953208956707461,False,525.0
25,Male,76.5,1.96,180,120,59,0.67,442.0,Strength,23.2,2.3,3,1,19.91,0.6666666666666666,Low,659.7014925373134,-1.699749953578124,False,442.0
33,Male,113.6,1.99,169,125,58,1.38,949.0,Strength,28.4,3.4,2,1,28.69,0.7396449704142012,Mid,687.6811594202899,0.15983477363923196,False,949.0
31,Female,62.5,1.62,168,169,74,1.56,1318.0,HIIT,16.5,2.7,4,3,23.81,1.005952380952381,High,844.8717948717948,1.5132603443358874,False,1318.0
29,Male,95.2,1.86,174,141,52,0.64,496.0,Yoga,26.6,2.5,2,1,27.52,0.8103448275862069,Mid,775.0,-1.501687674939589,False,496.0
40,Male,51.7,1.82,161,160,71,0.9,792.0,Strength,21.4,3.0,3,1,15.61,0.9937888198757764,High,880.0,-0.4160129624024345,False,792.0
32,Male,105.3,1.67,184,143,72,0.57,448.0,Cardio,26.9,2.9,3,1,37.76,0.7771739130434783,Mid,785.9649122807018,-1.677743033729398,False,448.0
45,Female,71.2,1.68,172,144,63,1.37,888.0,Strength,34.1,1.6,3,1,25.23,0.8372093023255814,Mid,648.1751824817518,-0.0639022448228168,False,888.0
51,Female,78.1,1.51,193,134,74,0.92,555.0,Strength,31.1,2.6,3,1,34.25,0.694300518134715,Low,603.2608695652174,-1.2852862964271157,False,555.0
19,Female,50.6,1.68,193,145,64,1.21,877.0,Yoga,30.6,2.1,3,2,17.93,0.7512953367875648,Mid,724.7933884297521,-0.10424826454548132,False,877.0
49,Male,70.2,1.89,194,127,51,0.7,440.0,Yoga,29.6,2.6,3,1,19.65,0.654639175257732,Low,628.5714285714286,-1.7070855935276994,False,440.0
40,Female,62.6,1.53,197,143,73,1.93,1380.0,Cardio,18.1,2.7,5,3,26.74,0.7258883248730964,Mid,715.0259067357513,1.740665182772724,False,1380.0
39,Female,60.6,1.65,162,167,63,0.92,768.0,HIIT,27.6,1.7,3,1,22.26,1.0308641975308641,High,834.7826086956521,-0.5040406417973389,False,768.0
42,Male,76.4,1.97,165,157,65,1.14,886.0,HIIT,22.9,2.6,3,2,19.69,0.9515151515151515,High,777.1929824561404,-0.07123788477239217,False,886.0
39,Female,63.3,1.71,178,125,56,1.88,1175.0,Strength,18.5,2.7,4,3,21.65,0.702247191011236,Mid,625.0,0.9887620879412486,False,1175.0
39,Female,68.6,1.64,162,154,53,1.33,1024.0,Cardio,32.4,1.5,3,2,25.51,0.9506172839506173,High,769.9248120300751,0.4349212717483083,False,1024.0
59,Male,123.3,1.88,177,161,67,1.3,1036.0,HIIT,23.0,2.6,4,2,34.89,0.9096045197740112,High,796.9230769230769,0.4789351114457605,False,1036.0
23,Male,107.0,1.94,198,120,73,1.35,891.0,HIIT,23.5,2.9,2,1,28.43,0.6060606060606061,Low,660.0,-0.05289878489845374,False,891.0
32,Male,68.3,1.92,168,165,54,1.42,1289.0,Strength,29.9,3.5,2,1,18.53,0.9821428571428571,High,907.7464788732394,1.4068935650670447,False,1289.0
54,Female,47.8,1.6,171,155,55,1.19,830.0,Cardio,26.0,2.3,4,2,18.67,0.9064327485380117,High,697.4789915966387,-0.2766358033605025,False,830.0
50,Female,58.4,1.79,164,131,56,1.6,943.0,HIIT,17.0,2.7,4,3,18.23,0.7987804878048781,Mid,589.375,0.13782785379050586,False,943.0
25,Female,74.3,1.71,162,157,64,1.43,1123.0,Yoga,25.6,1.6,3,2,25.41,0.9691358024691358,High,785.3146853146853,0.798035449252289,False,1123.0
22,Male,106.8,1.82,170,130,50,1.0,715.0,Yoga,28.2,2.3,4,2,32.24,0.7647058823529411,Mid,715.0,-0.6984351004610861,False,715.0
56,Male,125.5,1.8,189,131,73,1.26,817.0,Strength,20.9,2.7,4,2,38.73,0.6931216931216931,Low,648.4126984126984,-0.3243174630327424,False,817.0
21,Female,55.2,1.55,163,161,53,1.37,1103.0,Strength,31.7,1.7,4,2,22.98,0.9877300613496932,High,805.1094890510948,0.7246790497565353,False,1103.0
23,Female,71.4,1.72,164,169,74,1.25,1056.0,Strength,25.6,1.5,2,1,24.13,1.0304878048780488,High,844.8,0.5522915109415142,False,1056.0
49,Male,77.7,1.61,160,158,50,1.03,806.0,Strength,26.7,3.4,3,2,29.98,0.9875,High,782.5242718446601,-0.3646634827554069,False,806.0
47,Male,88.4,1.6,186,126,60,1.86,1160.0,HIIT,14.2,3.5,5,3,34.53,0.6774193548387096,Low,623.6559139784946,0.9337447883194333,False,1160.0
52,Male,104.8,1.99,187,130,67,0.93,598.0,Cardio,24.0,2.0,2,1,26.46,0.6951871657754011,Low,643.010752688172,-1.1275700375112452,False,598.0
57,Male,82.2,1.69,188,155,63,1.15,882.0,Strength,25.2,3.4,4,2,28.78,0.824468085106383,Mid,766.9565217391305,-0.0859091646715429,False,882.0
33,Female,68.2,1.75,177,150,71,0.85,638.0,Strength,29.0,1.7,2,1,22.27,0.847457627118644,Mid,750.5882352941177,-0.9808572385197378,False,638.0
30,Male,91.4,1.99,171,152,60,1.37,1145.0,HIIT,23.0,3.7,3,2,23.08,0.8888888888888888,High,835.7664233576642,0.8787274886976181,False,1145.0
59,Female,42.1,1.65,172,132,59,1.22,725.0,Strength,33.0,2.2,2,1,15.46,0.7674418604651163,Mid,594.2622950819672,-0.6617569007132094,False,725.0
47,Female,68.7,1.76,161,137,66,1.37,845.0,Strength,27.7,2.4,3,2,22.18,0.8509316770186336,High,616.7883211678832,-0.22161850373868722,False,845.0
36,Female,47.2,1.74,196,160,53,1.5,1200.0,Cardio,32.2,1.6,4,2,15.59,0.8163265306122449,Mid,800.0,1.0804575873109408,False,1200.0
34,Male,92.0,1.76,175,143,73,0.73,574.0,Yoga,22.1,3.5,3,1,29.7,0.8171428571428572,Mid,786.3013698630137,-1.2155977169061496,False,574.0
36,Male,56.2,1.95,183,128,64,1.09,767.0,Strength,22.5,3.4,4,2,14.78,0.6994535519125683,Low,703.6697247706421,-0.5077084617721266,False,767.0
45,Male,58.4,1.72,194,150,65,1.31,973.0,HIIT,23.4,3.1,4,2,19.74,0.7731958762886598,Mid,742.7480916030534,0.24786245303413637,False,973.0
43,Male,82.9,1.95,181,160,70,1.9,1505.0,Cardio,12.9,3.5,5,3,21.8,0.8839779005524862,High,792.1052631578948,2.1991426796211844,False,1505.0
54,Female,66.9,1.74,195,129,62,1.24,720.0,HIIT,29.5,2.1,2,1,22.1,0.6615384615384615,Low,580.6451612903226,-0.6800960005871478,False,720.0
43,Male,66.3,1.85,170,121,58,1.18,707.0,Cardio,27.5,3.2,2,1,19.37,0.711764705882353,Mid,599.1525423728814,-0.7277776602593876,False,707.0
40,Male,93.6,1.93,188,157,60,1.38,1192.0,Cardio,22.1,2.0,3,1,25.13,0.8351063829787234,Mid,863.768115942029,1.0511150275126393,False,1192.0
26,Female,64.1,1.5,194,134,60,1.93,1293.0,Strength,15.1,2.7,5,3,28.49,0.6907216494845361,Low,669.9481865284974,1.4215648449661953,False,1293.0
29,Male,86.7,1.62,174,122,55,1.52,1020.0,Strength,13.9,3.5,4,3,33.04,0.7011494252873564,Mid,671.0526315789474,0.42024999184915757,False,1020.0
18,Female,62.0,1.59,190,162,50,1.23,996.0,Strength,33.2,2.2,4,2,24.52,0.8526315789473684,High,809.7560975609756,0.3322223124542531,False,996.0
18,Female,58.1,1.61,175,150,71,1.9,1425.0,Yoga,15.3,2.7,4,3,22.41,0.8571428571428571,High,750.0,1.9057170816381697,False,1425.0
51,Female,64.9,1.6,169,125,55,1.49,838.0,Yoga,31.1,2.5,4,2,25.35,0.7396449704142012,Mid,562.4161073825503,-0.247293243562201,False,838.0
49,Female,69.3,1.62,191,122,62,1.14,626.0,HIIT,28.8,1.9,4,2,26.41,0.6387434554973822,Low,549.1228070175439,-1.0248710782171901,False,626.0
42,Female,42.7,1.74,161,130,71,1.04,608.0,Strength,32.9,1.6,3,1,14.1,0.8074534161490683,Mid,584.6153846153846,-1.0908918377633685,False,608.0
57,Female,51.4,1.63,183,134,73,1.2,724.0,Yoga,33.7,2.0,4,2,19.35,0.73224043715847,Mid,603.3333333333334,-0.6654247206879971,False,724.0
18,Female,67.4,1.6,182,164,71,0.6,492.0,Strength,33.5,2.4,3,1,26.33,0.9010989010989011,High,820.0,-1.5163589548387397,False,492.0
33,Female,55.6,1.61,161,147,54,1.77,1301.0,Yoga,18.9,2.7,4,3,21.45,0.9130434782608695,High,735.0282485875706,1.4509074047644968,False,1301.0
56,Male,125.3,1.86,197,129,64,1.0,639.0,Yoga,22.7,2.2,3,2,36.22,0.6548223350253807,Low,639.0,-0.9771894185449502,False,639.0
22,Male,102.1,1.85,190,157,67,1.48,1278.0,Cardio,28.1,2.4,4,2,29.83,0.8263157894736842,Mid,863.5135135135135,1.36654754534438,False,1278.0
39,Male,61.9,1.77,199,166,69,1.32,1205.0,Strength,25.3,2.3,3,1,19.76,0.8341708542713567,Mid,912.8787878787879,1.098796687184879,False,1205.0
46,Male,108.8,1.64,185,169,63,1.4,1171.0,Strength,20.5,3.4,3,1,40.45,0.9135135135135135,High,836.4285714285714,0.9740908080420979,False,1171.0
20,Female,51.1,1.58,188,169,64,0.5,422.0,Yoga,29.6,1.6,2,1,20.47,0.898936170212766,High,844.0,-1.7731063530738778,False,422.0
29,Male,81.7,1.99,162,126,54,1.45,1005.0,Strength,29.4,3.2,2,1,20.63,0.7777777777777778,Mid,693.1034482758621,0.3652326922273423,False,1005.0
43,Female,42.7,1.66,173,134,53,0.73,440.0,Yoga,33.9,1.9,2,1,15.5,0.7745664739884393,Mid,602.7397260273973,-1.7070855935276994,False,440.0
33,Male,81.8,1.99,184,137,51,1.59,1198.0,Strength,10.5,3.5,4,3,20.66,0.7445652173913043,Mid,753.4591194968554,1.0731219473613653,False,1198.0
54,Male,54.6,1.76,160,137,56,1.28,868.0,Cardio,27.4,3.3,4,2,17.63,0.85625,High,678.125,-0.1372586443185705,False,868.0
39,Male,107.7,1.88,162,160,59,0.72,634.0,Strength,28.1,3.6,2,1,30.47,0.9876543209876543,High,880.5555555555555,-0.9955285184188886,False,634.0
46,Female,56.9,1.6,185,143,65,0.88,566.0,Cardio,27.7,1.6,3,1,22.23,0.772972972972973,Mid,643.1818181818181,-1.244940276704451,False,566.0
31,Male,78.8,1.71,177,121,59,1.49,992.0,HIIT,24.7,2.5,4,2,26.95,0.6836158192090396,Low,665.771812080537,0.31755103255510236,False,992.0
45,Female,48.2,1.64,168,159,67,1.25,894.0,Strength,32.1,2.5,4,2,17.92,0.9464285714285714,High,715.2,-0.04189532497409069,False,894.0
22,Female,50.7,1.59,197,139,66,1.27,883.0,Strength,29.4,1.8,3,2,20.05,0.7055837563451777,Mid,695.275590551181,-0.08224134469675522,False,883.0
47,Male,86.6,1.99,182,153,70,1.98,1500.0,Strength,10.6,3.5,4,3,21.87,0.8406593406593407,Mid,757.5757575757576,2.180803579747246,False,1500.0
22,Male,96.3,1.63,180,162,62,1.35,1203.0,Cardio,27.1,2.4,4,2,36.25,0.9,High,891.1111111111111,1.0914610472353037,False,1203.0
29,Male,80.8,1.98,160,145,50,1.65,1316.0,Strength,14.6,3.5,5,3,20.61,0.90625,High,797.5757575757576,1.5059247043863122,False,1316.0
33,Female,58.0,1.53,180,126,50,1.84,1159.0,Strength,18.3,2.7,5,3,24.78,0.7,Low,629.891304347826,0.9300769683446457,False,1159.0
43,Male,95.9,1.85,186,157,64,1.28,995.0,Yoga,27.7,3.4,2,1,28.02,0.8440860215053764,Mid,777.34375,0.32855449247946544,False,995.0
43,Female,61.5,1.58,165,149,50,1.86,1247.0,HIIT,16.8,2.7,5,3,24.64,0.9030303030303031,High,670.4301075268817,1.2528451261259619,False,1247.0
38,Female,40.6,1.79,195,161,55,0.62,499.0,Cardio,26.8,2.7,2,1,12.67,0.8256410256410256,Mid,804.8387096774194,-1.490684215015226,False,499.0
56,Male,82.5,1.87,187,124,74,1.51,927.0,Yoga,13.2,3.5,5,3,23.59,0.6631016042780749,Low,613.9072847682119,0.0791427341939029,False,927.0
53,Male,105.1,1.84,176,130,62,0.69,444.0,Cardio,23.3,2.9,3,1,31.04,0.7386363636363636,Mid,643.4782608695652,-1.6924143136285486,False,444.0
50,Female,58.1,1.58,199,120,50,1.93,1042.0,Yoga,19.3,2.7,5,3,23.27,0.6030150753768844,Low,539.8963730569949,0.5009420312944866,False,1042.0
47,Female,61.0,1.76,162,153,54,1.54,1060.0,HIIT,15.6,2.7,5,3,19.69,0.9444444444444444,High,688.3116883116883,0.5669627908406649,False,1060.0
54,Female,64.5,1.53,171,120,58,1.74,940.0,Yoga,17.2,2.7,4,3,27.55,0.7017543859649122,Mid,540.2298850574713,0.1268243938661428,False,940.0
40,Male,58.2,1.98,198,138,74,1.43,1085.0,Cardio,24.0,2.5,3,2,14.85,0.696969696969697,Low,758.7412587412588,0.658658290210357,False,1085.0
27,Female,69.5,1.76,171,121,66,0.94,569.0,Strength,34.4,2.0,3,1,22.44,0.7076023391812866,Mid,605.3191489361702,-1.2339368167800882,False,569.0
22,Male,62.2,1.84,161,140,65,0.51,393.0,Strength,21.5,2.3,3,1,18.37,0.8695652173913043,High,770.5882352941177,-1.8794731323427205,False,393.0
53,Female,68.0,1.7,181,139,57,1.06,663.0,HIIT,25.1,2.4,4,2,23.53,0.7679558011049724,Mid,625.4716981132075,-0.8891617391500458,False,663.0
51,Female,56.3,1.5,182,142,66,1.43,914.0,Cardio,27.4,2.4,3,1,25.02,0.7802197802197802,Mid,639.1608391608391,0.031461074521663,False,914.0
48,Male,94.5,1.7,189,140,64,1.01,700.0,Cardio,28.2,3.5,3,2,32.7,0.7407407407407407,Mid,693.0693069306931,-0.7534524000829015,False,700.0
27,Female,58.0,1.79,164,143,73,1.39,994.0,Cardio,27.1,1.5,2,1,18.1,0.8719512195121951,High,715.1079136690648,0.32488667250467773,False,994.0
36,Male,84.0,1.94,168,123,50,1.8,1218.0,HIIT,11.2,3.5,5,3,22.32,0.7321428571428571,Mid,676.6666666666666,1.1464783468571191,False,1218.0
49,Male,61.0,1.87,180,131,61,1.14,739.0,Strength,21.3,3.0,4,2,17.44,0.7277777777777777,Mid,648.2456140350878,-0.6104074210661817,False,739.0
18,Female,64.8,1.53,170,141,54,1.98,1396.0,Yoga,18.6,2.7,5,3,27.68,0.8294117647058824,Mid,705.0505050505051,1.799350302369327,False,1396.0
22,Male,45.7,1.77,164,139,73,1.04,795.0,HIIT,20.7,2.4,3,1,14.59,0.8475609756097561,Mid,764.4230769230769,-0.40500950247807144,False,795.0
21,Male,80.9,1.9,194,137,55,1.8,1356.0,Yoga,11.7,3.5,4,3,22.41,0.7061855670103093,Mid,753.3333333333334,1.6526375033778196,False,1356.0
33,Female,64.1,1.63,186,120,74,1.58,948.0,Strength,16.4,2.7,5,3,24.13,0.6451612903225806,Low,600.0,0.15616695366444427,False,948.0
41,Male,67.0,1.77,161,149,50,1.22,900.0,HIIT,25.6,2.6,3,2,21.39,0.9254658385093167,High,737.7049180327868,-0.01988840512536458,False,900.0
33,Male,106.5,1.6,183,152,74,1.4,1170.0,Strength,27.3,3.3,4,2,41.6,0.8306010928961749,Mid,835.7142857142858,0.9704229880673102,False,1170.0
19,Male,95.1,1.85,190,143,50,1.21,952.0,Yoga,25.3,2.3,4,2,27.79,0.7526315789473684,Mid,786.7768595041323,0.170838233563595,False,952.0
45,Female,65.5,1.57,192,133,59,0.66,395.0,Cardio,34.3,2.3,2,1,26.57,0.6927083333333334,Low,598.4848484848485,-1.872137492393145,False,395.0
49,Male,105.7,1.64,198,155,59,1.2,921.0,Cardio,29.5,3.1,3,2,39.3,0.7828282828282829,Mid,767.5,0.05713581434517679,False,921.0
44,Female,48.0,1.76,189,124,52,0.88,491.0,Yoga,28.6,2.6,2,1,15.5,0.656084656084656,Low,557.9545454545455,-1.5200267748135274,False,491.0
37,Female,69.5,1.5,196,130,66,0.69,448.0,Cardio,32.8,2.4,2,1,30.89,0.6632653061224489,Low,649.2753623188406,-1.677743033729398,False,448.0
41,Male,66.1,1.69,187,143,68,0.77,545.0,Yoga,27.4,3.4,2,1,23.14,0.7647058823529411,Mid,707.7922077922078,-1.3219644961749926,False,545.0
29,Male,68.0,1.7,190,150,60,0.76,627.0,HIIT,28.9,2.9,2,1,23.53,0.7894736842105263,Mid,825.0,-1.0212032582424024,False,627.0
52,Male,50.3,1.78,170,132,67,0.85,555.0,HIIT,24.5,2.3,2,1,15.88,0.7764705882352941,Mid,652.9411764705883,-1.2852862964271157,False,555.0
50,Female,69.3,1.68,182,135,51,1.2,729.0,HIIT,30.3,2.0,2,1,24.55,0.7417582417582418,Mid,607.5,-0.6470856208140586,False,729.0
50,Male,86.7,1.63,161,143,58,1.7,1203.0,Cardio,12.1,3.5,4,3,32.63,0.8881987577639752,High,707.6470588235294,1.0914610472353037,False,1203.0
54,Male,125.9,1.94,199,132,73,1.35,882.0,Strength,28.5,2.9,3,2,33.45,0.6633165829145728,Low,653.3333333333333,-0.0859091646715429,False,882.0
29,Male,88.1,1.93,186,143,66,1.88,1479.0,Cardio,11.1,3.5,5,3,23.65,0.7688172043010753,Mid,786.7021276595746,2.1037793602767048,False,1479.0
20,Male,124.3,1.82,194,145,63,1.25,997.0,Cardio,22.4,3.2,3,2,37.53,0.7474226804123711,Mid,797.6,0.3358901324290408,False,997.0
18,Male,62.0,1.85,161,121,53,0.88,586.0,Strength,23.7,3.0,3,1,18.12,0.7515527950310559,Mid,665.9090909090909,-1.1715838772086975,False,586.0
50,Female,69.7,1.72,198,135,66,1.24,753.0,Strength,27.3,2.0,4,2,23.56,0.6818181818181818,Low,607.258064516129,-0.5590579414191542,False,753.0
57,Female,60.9,1.52,196,157,66,1.31,926.0,Strength,30.6,1.8,3,2,26.36,0.8010204081632653,Mid,706.8702290076336,0.07547491421911522,False,926.0
27,Male,76.5,1.97,180,165,61,1.13,1025.0,Strength,21.3,2.3,2,1,19.71,0.9166666666666666,High,907.0796460176992,0.43858909172309596,False,1025.0
46,Male,94.7,1.82,164,120,69,1.47,873.0,Cardio,23.2,3.2,3,2,28.59,0.7317073170731707,Mid,593.8775510204082,-0.11891954444463206,False,873.0
30,Male,67.9,1.75,180,168,67,1.25,1155.0,Yoga,29.1,3.1,2,1,22.17,0.9333333333333333,High,924.0,0.915405688445495,False,1155.0
29,Male,121.1,1.87,188,130,52,1.31,937.0,HIIT,24.1,3.2,4,2,34.63,0.6914893617021277,Low,715.267175572519,0.11582093394177974,False,937.0
48,Female,71.5,1.64,179,154,60,1.46,1012.0,Yoga,32.5,1.9,4,2,26.58,0.8603351955307262,High,693.1506849315068,0.39090743205085604,False,1012.0
19,Male,98.6,1.7,197,162,74,0.83,740.0,Cardio,21.1,2.4,2,1,34.12,0.8223350253807107,Mid,891.566265060241,-0.6067396010913941,False,740.0
52,Female,68.2,1.63,179,148,67,1.17,779.0,Strength,27.5,2.4,3,1,25.67,0.8268156424581006,Mid,665.8119658119658,-0.4636946220746744,False,779.0
40,Female,57.7,1.69,184,156,53,1.18,920.0,HIIT,33.1,2.4,4,2,20.2,0.8478260869565217,Mid,779.6610169491526,0.053467994370389106,False,920.0
34,Male,124.6,1.63,161,136,66,1.41,1055.0,HIIT,27.6,2.8,3,2,46.9,0.84472049689441,Mid,748.2269503546099,0.5486236909667265,False,1055.0
43,Female,73.0,1.59,191,158,67,1.31,931.0,Yoga,28.9,2.2,3,1,28.88,0.8272251308900523,Mid,710.6870229007633,0.09381401409305364,False,931.0
25,Female,59.4,1.51,185,161,54,1.62,1304.0,Cardio,19.8,2.7,5,3,26.05,0.8702702702702703,High,804.9382716049382,1.46191086468886,False,1304.0
46,Female,52.0,1.65,165,147,63,0.7,463.0,Cardio,34.1,1.9,2,1,19.1,0.8909090909090909,High,661.4285714285714,-1.6227257341075827,False,463.0
43,Female,42.2,1.65,162,148,59,1.33,886.0,Cardio,34.6,2.3,3,2,15.5,0.9135802469135802,High,666.1654135338346,-0.07123788477239217,False,886.0
27,Male,89.3,1.64,192,162,64,1.82,1622.0,HIIT,12.1,3.5,4,3,33.2,0.84375,Mid,891.2087912087911,2.6282776166713435,False,1622.0
43,Male,110.0,1.76,160,122,50,1.09,658.0,Yoga,22.0,3.4,3,1,35.51,0.7625,Mid,603.6697247706421,-0.9075008390239842,False,658.0
51,Female,66.2,1.58,164,129,65,0.86,499.0,HIIT,31.3,2.3,3,1,26.52,0.7865853658536586,Mid,580.232558139535,-1.490684215015226,False,499.0
58,Male,58.6,1.66,172,161,60,1.21,964.0,HIIT,26.8,2.9,2,1,21.27,0.936046511627907,High,796.6942148760331,0.21485207326104722,False,964.0
24,Male,51.0,1.67,178,133,72,0.97,710.0,Strength,21.3,2.8,3,1,18.29,0.7471910112359551,Mid,731.9587628865979,-0.7167742003350246,False,710.0
21,Male,101.5,1.95,171,131,69,0.97,699.0,Yoga,27.9,3.1,3,1,26.69,0.7660818713450293,Mid,720.6185567010309,-0.7571202200576891,False,699.0
28,Male,114.2,1.87,184,166,55,1.05,959.0,Strength,20.2,3.2,3,2,32.66,0.9021739130434783,High,913.3333333333333,0.1965129733871088,False,959.0
46,Male,54.4,1.72,194,161,73,0.91,725.0,Cardio,24.8,2.9,2,1,18.39,0.8298969072164949,Mid,796.7032967032967,-0.6617569007132094,False,725.0
53,Female,52.4,1.57,171,149,71,1.34,898.0,HIIT,28.3,2.2,3,2,21.26,0.8713450292397661,High,670.1492537313433,-0.02722404507493995,False,898.0
42,Male,85.2,1.81,189,151,65,1.54,1151.0,Yoga,13.7,3.5,5,3,26.01,0.798941798941799,Mid,747.4025974025974,0.9007344085463442,False,1151.0
38,Male,83.6,1.74,164,151,51,1.66,1379.0,Cardio,11.6,3.5,5,3,27.61,0.9207317073170732,High,830.722891566265,1.7369973627979363,False,1379.0
53,Male,115.4,1.92,193,161,50,1.36,1084.0,Yoga,28.3,2.2,4,2,31.3,0.8341968911917098,Mid,797.0588235294117,0.6549904702355693,False,1084.0
27,Male,71.2,1.97,181,151,73,0.74,615.0,HIIT,25.9,3.6,3,1,18.35,0.8342541436464088,Mid,831.081081081081,-1.0652170979398545,False,615.0
54,Female,78.1,1.6,198,145,73,1.1,718.0,Yoga,32.9,2.4,4,2,30.51,0.7323232323232324,Mid,652.7272727272726,-0.6874316405367231,False,718.0
26,Female,54.2,1.65,172,120,58,1.07,642.0,Cardio,34.9,1.9,4,2,19.91,0.6976744186046512,Low,600.0,-0.9661859586205871,False,642.0
41,Female,77.6,1.76,162,161,71,1.27,920.0,Strength,31.8,2.2,4,2,25.05,0.9938271604938271,High,724.4094488188977,0.053467994370389106,False,920.0
52,Female,44.1,1.62,179,121,61,1.41,768.0,HIIT,34.8,1.6,3,1,16.8,0.6759776536312849,Low,544.6808510638298,-0.5040406417973389,False,768.0
52,Male,85.5,1.8,190,136,66,1.7,1144.0,Strength,10.1,3.5,5,3,26.39,0.7157894736842105,Mid,672.9411764705883,0.8750596687228304,False,1144.0
53,Female,47.8,1.76,164,149,74,1.06,711.0,HIIT,28.4,1.5,4,2,15.43,0.9085365853658537,High,670.754716981132,-0.7131063803602369,False,711.0
35,Male,102.5,1.94,183,158,64,0.84,730.0,Cardio,21.1,2.4,2,1,27.23,0.8633879781420765,High,869.047619047619,-0.6434178008392709,False,730.0
